> BG_1
-44.262 12.6256
-45.0373 12.6799
-45.0493 13.3358
-45.0614 13.9917
-45.5481 13.4394
-46.1127 12.7321
-46.6741 12.0237
-47.6053 12.2873
-48.5383 12.5478
-49.4733 12.805
-50.4101 13.0589
-51.3488 13.3095
-52.2156 13.546
-53.0841 13.7796
-53.9543 14.01
-54.8263 14.2374
-55.20029 14.20845
-55.88134 13.91747
-56.19289 13.7429
-56.49024 13.54515
-56.76567 13.43521
-57.06422 13.38384
-57.4037 13.39421
-57.7107 13.874
-58 14
-59.25 12.5
-59.25 10.1597
-61.5 9.4
-62.69254 9.85314
-63.35966 9.5988
-63.52836 9.55826
-63.69632 9.5149
-63.85202 9.48655
-64.00741 9.50774
-64.27378 9.72038
-64.50019 9.98261
-64.78168 10.12609
-65.10147 10.1341
-65.44262 10.07491
-65.77688 9.98358
-66.04371 9.92405
-66.31399 9.87678
-66.58887 9.81953
-66.86394 9.76328
-67.42983 9.66162
-68.00099 9.59772
-72.25 5.0
-73.13 4.41261
-73.3259 4.30774
-73.5917 4.16783
-73.7803 3.97914
-73.815 3.8186
-73.9265 3.56025
-74.101 3.42043
-74.3454 3.29442
-74.5894 3.0219
-74.69784 2.936
-74.73776 2.73418
-74.74194 2.4147
-74.85977 2.1327
-75.09933 1.93712
-75.39374 1.77848
-75.68762 1.6183
-75.98207 1.41993
-77.62157 -1.15526
-77.59321 -1.45653
-77.59128 -1.75903
-77.62855 -2.30857
-77.1056 -2.34986
-76.3119 -2.78531
-75.5175 -3.22022
-74.7225 -3.65452
-73.9267 -4.0881
-73.1301 -4.52091
-72.8856 -5.39357
-72.6404 -6.26612
-72.3944 -7.13856
-72.1475 -8.01087
-71.8995 -8.88304
-66.96021 -14.083
-66.40105 -14.58495
-65.87168 -15.11954
-65.62724 -15.37315
-65.4023 -15.64401
-65.19945 -15.94295
-65.00801 -16.24955
-64.81583 -16.54431
-64.60721 -16.82739
-64.35767 -17.06166
-64.06004 -17.23178
-63.39269 -17.44593
-62.7475 -17.70797
-62.50615 -17.94695
-62.39587 -18.26771
-62.3604 -18.63466
-62.32906 -19.00191
-62.27576 -19.73379
-62.22918 -20.46606
-62.20458 -20.82372
-62.18563 -21.18177
-62.18973 -21.34323
-62.22191 -21.50113
-62.29781 -21.65819
-62.3978 -21.80147
-62.4842 -22.3335
-62.4143 -22.9983
-63.3438 -23.6631
-63.4953 -24.3645
-63.6485 -25.0658
-63.8107 -25.9767
-63.9755 -26.8874
-63.9205 -27.7279
-63.8646 -28.5683
-63.8078 -29.4087
-63.7501 -30.2491
-63.8082 -31.1636
-63.8674 -32.0781
-63.9278 -32.9925
-71.33225 -39.83872
-71.57014 -41.13009
-71.77404 -42.1496
-71.90997 -43.06715
-71.97794 -44.32454
-72.07989 -45.34404
-71.97794 -46.26159
-72.01192 -47.2811
-72.07989 -48.23264
-71.97794 -49.18417
-72.01192 -50.20367
-72.01192 -51.22318
-72.01192 -52.58252
-64.788 -54.1726
-63.7131 -54.0177
-62.8208 -53.9171
-61.933 -53.81
-60.5322 -53.6735
-59.2458 -53.5981
-57.75 -53.626
-56.4567 -53.6486
-55.5965 -53.5304
-54.7413 -53.406
-53.3821 -53.2094
-52.1759 -52.8726
-50.6713 -52.71
-49.1626 -52.664
-47.6626 -52.6907
-46.4141 -52.8301
-45.191 -52.9309
-44.2095 -53.2697
-43.2125 -53.6003
-42.4101 -53.8797
-41.5971 -54.1536
-40.6597 -54.3972
-39.7112 -54.6334
-38.7149 -54.8532
-37.8103 -55.0862
-36.846 -55.2149
-36.1083 -55.6416
-34.5912 -55.7295
-33.6911 -55.605
-33.0577 -55.458
-33.3551 -54.86
-33.7338 -54.4603
-32.367 -54.5854
-30.9056 -54.8217
-29.4885 -55.0334
-28.6466 -55.0049
-27.6044 -55.0948
-26.9949 -55.2319
-26.414 -55.4244
-25.7205 -55.8396
-25.1492 -56.292
-24.6963 -56.7336
-24.2327 -57.1736
-24.1302 -57.4253
-23.8194 -58.195
-23.9907 -58.9209
-24.4559 -59.3858
-25.0688 -59.9733
-26.0709 -60.391
-25.0935 -60.545
-24.1069 -60.6917
-22.9137 -60.7232
-21.7186 -60.7441
-20.651 -60.7817
-19.5812 -60.8108
-19.3705 -60.2891
-18.6464 -60.25
-18.5472 -59.9376
-18.4325 -59.5423
-18.1233 -59.5093
-18.06 -59.1526
-17.667 -59.1289
-16.9169 -59.0982
-16.41 -59.0984
-16.2258 -58.7672
-16.0047 -58.4593
-15.9715 -58.4388
-15.0689 -58.3904
-13.9543 -58.3173
-12.6489 -58.2406
-11.1897 -58.1577
-9.88532 -58.0915
-8.60685 -57.9888
-7.52477 -57.9204
-7.00902 -57.8694
-7.01278 -57.6172
-6.99917 -57.3176
-6.53815 -57.27
-6.13025 -57.2402
-6.09431 -56.9823
-6.05679 -56.6721
-5.44832 -56.627
-4.69342 -56.5916
-4.67546 -56.2102
-4.69061 -55.8072
-4.05601 -55.7694
-3.72024 -55.7399
-2.89625 -55.7072
-2.07998 -55.6568
-1.61369 -55.6529
-1.60588 -55.1293
-1.03898 -55.019
-0.4379 -54.8518
-0.91465 -54.4535
-1.3822 -54.0533
-2.37231 -54.3274
-2.91952 -53.5469
-3.44688 -52.764
-3.95559 -51.9788
-4.23767 -52.0486
-4.47762 -51.5912
-4.71279 -51.1333
-4.94334 -50.6749
-5.16942 -50.2161
-6.15983 -50.4171
-7.15851 -50.6096
-7.43284 -50.0013
-7.63767 -50.0587
-7.96086 -49.2702
-8.02211 -49.2826
-8.13908 -48.961
-8.92248 -49.0912
-9.70992 -49.216
-9.90926 -48.6939
-10.1045 -48.1715
-10.2958 -47.6487
-10.4834 -47.1256
-11.1892 -47.2452
-11.8982 -47.3605
-12.6102 -47.4714
-13.3251 -47.5778
-13.5715 -46.6878
-13.81 -45.7972
-14.7155 -45.8985
-14.894 -45.3714
-15.5939 -45.4756
-15.7603 -45.0279
-15.9242 -44.58
-16.0856 -44.1319
-16.2445 -43.6835
-16.3296 -43.387
-16.4299 -42.8677
-16.2146 -42.3377
-16.3316 -41.8065
-16.678 -41.5191
-16.7436 -41.1763
-16.8166 -40.7897
-16.8674 -40.3663
-16.4698 -40.2729
-16.4146 -39.79
-15.9224 -39.6807
-15.9651 -39.3516
-16.0438 -38.8834
-16.361 -38.5584
-16.7985 -38.4012
-17.0505 -38.4467
-17.3878 -38.0251
-17.5331 -37.4724
-17.2335 -37.3744
-17.3331 -36.9436
-17.4404 -36.5623
-17.0847 -36.4724
-17.4191 -36.0684
-17.7032 -35.6633
-16.9619 -35.4994
-16.0274 -35.3431
-15.1 -35.1824
-15.2659 -34.7702
-15.0834 -34.6898
-15.2741 -34.2376
-14.5151 -34.0434
-14.7018 -33.5691
-14.3668 -33.4989
-14.4461 -32.8976
-14.5229 -32.4002
-13.883 -32.2745
-13.2453 -32.1432
-13.3714 -31.6612
-13.4988 -31.1791
-13.3666 -31.1567
-13.5428 -30.4913
-13.7159 -29.828
-13.8201 -29.8515
-13.9902 -29.251
-13.2624 -29.098
-12.5326 -28.9409
-12.7456 -28.2133
> SB_1
149.314 -7.03217
149.86 -6.93936
150.146 -6.88149
150.663 -6.69359
151.148 -6.44252
151.519 -6.21031
151.876 -5.92553
152.257 -5.7549
152.653 -5.64024
153.107 -5.74072
153.519 -5.94643
153.93 -6.265
153.823 -6.04594
153.614 -5.70366
153.403 -5.36112
153.193 -5.01833
152.927 -4.60329
152.662 -4.18815
152.616 -4.1301
152.557 -4.03917
152.478 -3.97364
152.415 -3.90297
152.328 -3.82223
152.226 -3.73899
152.132 -3.66584
152.038 -3.63575
151.987 -3.6486
151.929 -3.67667
151.814 -3.72013
151.675 -3.76873
151.563 -3.66511
151.428 -3.75424
151.375 -3.7062
151.301 -3.65625
151.222 -3.73657
151.095 -3.8063
150.987 -3.69197
150.909 -3.72352
150.793 -3.77503
150.678 -3.81816
150.552 -3.83913
150.447 -3.85709
150.32 -3.88086
150.24 -3.90269
150.226 -3.8736
150.192 -3.82943
150.121 -3.78988
150.027 -3.75198
149.938 -3.72378
149.872 -3.65909
149.817 -3.61656
149.816 -3.61764
149.773 -3.5923
149.717 -3.57966
149.603 -3.56959
149.453 -3.54429
149.295 -3.52151
149.089 -3.46572
148.878 -3.39465
148.675 -3.30577
148.499 -3.22195
148.329 -3.14063
148.123 -3.02628
147.983 -2.92212
147.816 -2.81284
147.605 -2.87857
147.539 -2.88103
147.478 -2.90886
147.407 -2.96204
147.325 -3.05326
147.241 -3.15205
147.162 -3.261
147.083 -3.38515
146.999 -3.51435
146.918 -3.64099
146.836 -3.75493
146.415 -3.43769
146.11 -3.47062
145.399 -3.48507
148.01 -5.0
148.01 -7.31238
148.587 -7.39451
149.314 -7.03217
> SC_1
-76.3121 -52.9285
-76.0197 -53.4352
-75.7203 -53.9412
-75.2389 -54.2941
-74.7492 -54.6451
-74.1202 -55.0037
-73.4799 -55.359
-72.9952 -55.6654
-72.2772 -55.9624
-71.5481 -56.2552
-70.4011 -56.622
-69.2561 -56.8522
-68.0972 -57.0717
-67.1018 -57.5019
-65.8672 -57.7363
-64.617 -57.9586
-63.5707 -58.3592
-62.5714 -58.6029
-61.0399 -59.0105
-59.7045 -59.4535
-58.9698 -59.7285
-58.223 -59.9993
-56.925 -60.5647
-56.2692 -60.7422
-55.8097 -60.7001
-55.0666 -60.7631
-54.309 -60.9776
-54.3007 -61.5102
-53.1221 -61.0366
-52.0681 -60.7527
-51.1194 -60.5725
-50.8871 -60.0936
-49.5994 -60.0436
-48.2507 -59.9684
-46.9632 -59.9598
-45.6034 -60.0915
-44.2259 -60.2425
-43.1509 -60.3761
-42.0674 -60.501
-41.2136 -60.975
-39.827 -60.634
-39.093 -60.618
-37.5605 -60.6433
-36.4181 -60.62
-34.8252 -60.6895
-33.4464 -60.7009
-32.367 -60.4089
-31.0139 -60.5118
-29.7382 -60.5753
-28.7433 -60.601
-27.6967 -60.6171
-27.7048 -60.4673
-28.6771 -60.4587
-29.598 -60.4347
-29.8812 -60.1736
-30.0314 -59.937
-30.1075 -59.515
-29.5547 -59.5138
-29.5634 -58.8167
-29.9509 -58.8052
-30.0069 -58.2719
-29.8442 -58.2619
-29.8517 -57.5979
-30.0692 -57.5995
-30.1292 -57.0954
-30.38 -57.0937
-30.469 -56.851
-30.7431 -56.8593
-30.7434 -56.5699
-30.7271 -56.511
-30.721 -56.4492
-30.3779 -56.4434
-30.3338 -56.2904
-30.3253 -56.1345
-30.3324 -56.0517
-30.3343 -55.9491
-30.3263 -55.8635
-30.3157 -55.7539
-29.817 -55.6835
-29.7728 -55.6048
-29.7936 -55.5009
-29.8147 -55.3268
-29.7147 -55.2043
-29.4885 -55.0334
-30.9056 -54.8217
-32.367 -54.5854
-33.7338 -54.4603
-33.3551 -54.86
-33.0577 -55.458
-33.6911 -55.605
-34.5912 -55.7295
-36.1083 -55.6416
-36.846 -55.2149
-37.8103 -55.0862
-38.7149 -54.8532
-39.7112 -54.6334
-40.6597 -54.3972
-41.5971 -54.1536
-42.4101 -53.8797
-43.2125 -53.6003
-44.2095 -53.2697
-45.191 -52.9309
-46.4141 -52.8301
-47.6626 -53.4907
-49.1626 -53.664
-50.6713 -53.71
-52.1759 -53.8726
-53.3821 -54.2094
-54.7413 -54.406
-55.5965 -54.5304
-56.4567 -54.6486
-57.75 -54.426
-59.2458 -54.3981
-60.5322 -54.3735
-61.933 -54.26
-62.8208 -54.3171
-63.7131 -54.2177
-64.788 -54.1726
-65.8708 -54.5178
-67.404 -54.3941
-68.9886 -54.6297
-69.8669 -54.2309
-70.5127 -54.0994
-71.2906 -53.9225
-72.0816 -53.7183
-73.0105 -53.3135
-74.0351 -52.9111
-74.9956 -52.5564
-75.7435 -52.3147
-76.4833 -52.0684
-76.3121 -52.9285
> SL_1
-57.4938 -60.8546
-58.1308 -60.9615
-58.8906 -61.0818
-59.836 -61.1768
-60.6502 -61.3632
-61.3323 -61.5431
-62.2029 -61.8412
-63.1053 -62.11
-63.9693 -62.4224
-63.2916 -62.8247
-62.4198 -63.0013
-61.7501 -63.2928
-60.118 -62.9452
-58.6143 -62.5533
-57.3896 -62.3038
-56.3056 -62.0627
-55.4359 -61.6868
-54.3007 -61.5102
-54.309 -60.9776
-55.0666 -60.7631
-55.8097 -60.7001
-56.2692 -60.7422
-56.925 -60.5647
-57.4938 -60.8546
> SO_1
48.6326 -38.0142
49.0344 -37.9999
49.0366 -37.7917
49.9451 -37.7902
49.9622 -37.5968
50.8233 -37.5799
50.827 -37.4507
51.5548 -37.4415
52.2827 -37.4322
52.3106 -36.7973
52.338 -36.1624
52.9023 -36.153
53.4665 -36.1409
53.4706 -35.5167
54.2161 -35.3024
54.2551 -34.5416
55.2747 -34.5605
55.301 -34.2872
55.6987 -34.235
55.7379 -33.6528
56.4006 -33.6268
57.0607 -33.5542
57.0912 -32.835
57.1223 -32.3028
57.153 -31.7706
57.8 -31.722
58.4563 -31.691
58.5299 -31.0553
59.1667 -31.0497
59.188 -30.5671
60.0054 -30.5607
60.7628 -30.5315
60.7473 -30.0145
60.7624 -29.999
60.7864 -29.4652
60.8102 -28.9313
61.5322 -28.9199
61.5176 -28.7772
62.1619 -28.8114
62.1351 -28.4896
62.7462 -28.4585
62.703 -28.1525
63.2112 -28.164
63.1942 -28.0214
63.6211 -28.0388
63.6037 -27.8313
64.4669 -27.8175
65.3321 -27.8122
65.3475 -27.5141
66.359 -27.5145
66.373 -27.2811
67.129 -27.2692
67.1555 -26.8674
67.424 -26.8699
67.4333 -26.5715
67.9622 -26.583
67.9791 -26.2906
68.6219 -26.2625
68.5979 -26.1206
68.8197 -26.141
68.8294 -26.0089
69.15 -25.9933
69.1379 -25.7843
69.4603 -25.7822
69.49 -25.6762
69.9595 -25.6512
70.0896 -25.4825
69.5921 -24.9701
69.9393 -24.6785
69.6804 -24.3686
69.4016 -24.0396
69.8497 -23.7087
69.5577 -23.3731
69.1621 -22.8305
68.7967 -22.387
69.2017 -22.0877
68.6529 -21.4495
68.2768 -20.8777
68.5592 -20.7119
68.2125 -20.2907
67.8967 -20.469
67.7679 -20.28
67.593 -20.3689
67.3095 -20.0725
67.0404 -20.2181
66.7513 -19.8703
66.428 -20.0783
66.0333 -19.5775
65.5217 -18.8281
65.2639 -18.4432
65.0073 -18.0579
65.5424 -17.783
66.1428 -17.4501
66.7081 -17.0901
67.4105 -16.6587
67.033 -16.1389
67.3827 -15.9419
67.2902 -15.8215
66.8882 -15.2696
66.4883 -14.698
66.2076 -14.3387
65.9278 -13.9791
66.2097 -13.7773
65.8205 -13.2681
66.3692 -12.8327
66.033 -12.4258
65.6978 -12.0185
66.4182 -11.559
66.1674 -11.21
66.7874 -10.762
66.46 -10.3502
66.9195 -9.99041
67.378 -9.62999
67.0896 -9.27031
67.5648 -8.8814
68.039 -8.49189
67.6424 -8.02709
68.0731 -7.64768
67.8113 -7.2525
68.2738 -6.8109
67.7823 -6.25933
68.2191 -5.89099
68.6069 -5.47188
68.1985 -5.04193
68.751 -4.54877
68.3485 -4.11762
68.6672 -3.77068
68.2702 -3.35132
67.8921 -2.888
68.249 -2.54022
67.7884 -2.08765
67.9291 -1.91296
67.3671 -1.43996
67.662 -1.0396
67.0231 -0.57788
67.2089 -0.33984
66.8392 -0.03884
67.1594 0.33713
66.6573 0.72201
66.8698 1.06795
66.4925 1.33138
66.6728 1.62094
66.3328 1.85871
65.9923 2.052
66.1794 2.39253
66.3795 2.752
65.9626 2.9715
65.489 3.29907
65.2128 2.92078
64.6822 3.29895
64.6181 3.21695
63.8898 3.60222
63.8192 3.48212
63.3882 3.70015
63.3307 3.63067
62.8678 3.89294
63.0023 4.10805
62.4568 4.52272
61.9997 4.91131
61.5293 5.26156
61.6573 5.48967
61.1417 5.90952
60.6701 6.30983
60.0383 6.76686
60.1789 6.95076
59.6997 7.31217
59.2197 7.67308
59.3092 7.76825
58.88 8.09719
58.9183 8.16694
58.6106 8.40075
58.2514 8.6469
58.4302 8.86262
58.1476 9.08978
58.2625 9.29259
58.0184 9.45008
58.063 9.53244
57.4906 9.94156
57.2606 9.68141
57.0289 9.85747
56.9775 9.85724
56.9192 9.97076
57.1375 10.4336
57.3564 10.8963
57.576 11.3589
57.7963 11.8213
58.0174 12.2835
58.2392 12.7455
57.8675 13.0023
57.6392 13.1377
57.7327 13.309
57.8096 13.4509
57.6891 13.5225
57.4775 13.643
57.3015 13.74
57.299 13.7718
57.1397 13.8476
56.9688 13.9372
57.0372 14.0681
56.9031 14.1407
56.7616 14.2076
56.8188 14.3021
56.2652 14.6232
56.2079 14.6433
56.1791 14.6213
56.0574 14.6411
55.8218 14.6923
55.6685 14.7216
55.6312 14.6814
55.48 14.7292
55.2778 14.7885
55.1084 14.8505
55.0473 14.7116
54.9576 14.7272
54.7308 14.801
54.5489 14.8698
54.511 14.7601
54.4505 14.621
54.3873 14.6399
54.3319 14.6707
54.2874 14.6814
54.2493 14.6914
54.1926 14.7096
54.1494 14.7328
54.0687 14.7722
54.0177 14.6573
53.9287 14.4894
53.8625 14.3509
53.818 14.3615
53.579 14.4408
53.3584 14.5118
53.2202 14.5623
53.2113 14.5379
53.1222 14.5586
52.9071 14.6221
52.737 14.6813
52.6672 14.5615
52.5469 14.5972
52.2992 14.6625
52.1389 14.6887
51.94 14.353
51.7625 14.0283
51.5698 13.6673
51.4487 13.4576
51.3429 13.2718
51.2532 13.1223
51.079 13.1923
50.8416 13.2794
50.6615 13.3618
50.573 13.2181
50.4294 13.2725
50.3102 13.3125
50.2524 13.229
50.1673 13.1225
50.0614 13.1675
49.8491 13.2512
49.68 13.3128
49.5926 13.1686
49.4721 13.0078
49.4296 13.0419
49.349 12.8973
49.2784 12.8019
49.0705 12.8528
48.882 12.9084
48.8025 12.7698
48.6992 12.6576
48.5671 12.6906
48.4479 12.7289
48.3487 12.5726
48.2675 12.6023
48.142 12.6407
48.0479 12.671
47.9914 12.5807
47.9014 12.4611
47.7883 12.4923
47.6494 12.5185
47.5875 12.4409
47.5389 12.3687
47.319 12.4301
47.1613 12.463
47.1303 12.3587
47.0489 12.3877
46.9923 12.403
46.9297 12.3002
46.8487 12.2108
46.7168 12.2482
46.5789 12.2921
46.5108 12.2019
46.429 12.0875
46.3107 12.1425
46.1976 12.1724
46.1503 12.1123
46.1097 12.0581
45.8509 12.1002
45.6496 12.1519
45.6372 12.1586
45.6018 12.073
45.5218 11.9829
45.428 12.0176
45.3277 12.0525
45.2811 11.9983
45.0969 11.9989
44.9132 12.0116
44.8817 12.0189
44.7802 12.0224
44.5131 12.0126
44.0493 12.008
42.44078 10.96725
42.64043 10.91139
42.55834 10.90075
42.48047 10.86586
42.40755 10.83936
42.33108 10.8264
42.15701 10.82772
41.98332 10.8406
41.73474 10.86474
41.50249 10.79971
41.40095 10.61945
41.34532 10.41459
41.27465 10.26786
41.20077 10.12303
41.15338 9.98053
41.1053 9.83825
41.01083 9.67992
40.89417 9.53606
40.78055 9.39502
40.66408 9.25642
40.4196 9.02417
40.15068 8.82081
39.86605 8.57417
39.61051 8.29697
39.18601 7.70125
38.8343 7.05889
38.51041 6.44077
38.10153 5.87898
38.09732 5.87457
37.67807 5.47451
37.28536 5.04119
36.96004 4.48462
36.73185 3.88132
36.61089 3.24182
36.58219 2.59094
36.59704 1.9471
36.65808 1.30613
36.7886 0.59293
36.99981 -0.1
37.34416 -0.75873
37.78569 -1.35843
38.27913 -1.94416
38.76552 -2.53562
39.18222 -3.14186
39.54336 -3.78299
39.90761 -4.11338
40.06284 -4.44806
40.19757 -4.77656
40.28654 -5.11979
40.29977 -5.46771
40.24299 -5.81148
39.94709 -6.1481
39.88818 -6.49238
39.93382 -6.8211
40.06043 -7.12952
40.2258 -7.4497
40.3962 -7.76725
40.7626 -8.443
41.13075 -9.11782
41.49213 -9.7926
41.84135 -10.47381
41.99075 -10.80184
42.15051 -11.12469
42.36454 -11.39655
42.64867 -11.59391
43.34047 -11.85502
44.05602 -12.05014
44.80945 -12.23558
45.57734 -12.2449
46.35208 -12.25496
47.11847 -12.24401
47.86985 -12.09362
48.63244 -12.02213
49.00213 -12.02213
49.3661 -12.07752
49.68427 -12.21601
49.96591 -12.41956
50.44396 -12.97102
50.77972 -13.62051
51.03047 -15.03738
50.84889 -16.4719
50.39684 -17.89968
49.7378 -19.24399
48.8643 -20.48192
47.99866 -21.7258
47.6733 -22.38542
48.6326 -38.0142
> SS_1
153.519 -5.94643
153.107 -5.74072
152.653 -5.64024
152.257 -5.7549
151.876 -5.92553
151.519 -6.21031
151.148 -6.44252
150.663 -6.69359
150.146 -6.88149
149.86 -6.93936
149.314 -7.03217
148.587 -7.39451
148.733 -7.47525
148.944 -7.60693
149.148 -7.66468
149.334 -7.66492
149.609 -7.62419
149.866 -7.61219
150.173 -7.629
150.555 -7.68698
150.917 -7.75724
151.307 -7.85219
151.68 -7.95532
152.062 -8.10364
152.411 -8.26014
152.685 -8.38779
152.959 -8.54419
153.108 -8.68401
153.17 -8.78265
153.237 -8.88951
153.255 -9.18615
153.697 -8.96649
154.087 -8.63265
154.481 -8.2962
154.872 -7.96237
155.262 -7.62863
155.454 -7.48875
154.927 -7.29284
154.54 -6.81779
154.225 -6.50689
153.93 -6.265
153.519 -5.94643
> SU_1
120.62 -6.12225
120.516 -5.27551
120.341 -4.6397
119.953 -4.30293
119.565 -3.96595
118.823 -3.60956
118.578 -3.25522
118.723 -2.40821
118.884 -1.9498
119.045 -1.49138
119.296 -0.68033
119.475 -0.08103
119.249 0.71372
119.306 1.57712
119.696 2.03338
120.189 2.20752
120.824 2.31094
121.669 2.30853
122.48 2.37711
123.219 2.02386
123.43 2.00599
123.743 4.88
122.816 4.88
121.888 4.88
120.961 4.88
120.838 5.74739
120.715 6.61475
120.591 7.48209
120.466 8.34938
120.341 9.21664
120.216 10.0839
120.09 10.951
119.963 11.8181
119.835 12.6852
119.525 13.1124
119.213 13.5393
119.029 14.0627
118.881 14.7973
119.0 15.3059
119.113 16.0674
119.255 16.5557
119.248 16.8402
119.161 17.629
119.279 18.2014
119.795 18.8781
120.115 19.4868
119.92655 19.84817
120.07571 20.44482
120.00113 21.38951
120.036 21.9509
119.618 22.2686
118.958 22.0031
118.484 22.1067
118.045 21.4983
117.864 20.7199
117.504 20.3301
117.145 19.9395
116.319 19.8153
115.494 19.6873
114.926 19.3405
114.419 18.8261
114.0 18.4377
113.313 18.2804
112.628 18.1207
112.098 18.0385
111.569 17.9548
111.04 17.8697
110.512 17.7831
109.573 17.7855
108.634 17.7835
107.695 17.7769
106.756 17.7659
105.817 17.7504
104.878 17.7305
104.312 17.7085
103.746 17.6848
103.18 17.6596
102.615 17.6327
102.032 17.3503
101.451 17.0663
101.141 16.5753
100.832 16.0838
100.297 15.4616
99.766 14.8381
99.2098 14.4458
98.2999 14.434
97.39 14.4188
96.4803 14.4
96.5031 14.1292
95.8571 13.7825
95.5046 12.918
95.1546 12.053
94.8068 11.1876
94.4146 10.679
94.0238 10.17
94.2164 9.71684
94.4146 9.27021
93.986 9.01948
94.1712 8.686
94.4288 8.31186
94.7747 7.8472
94.4599 7.60272
94.8826 7.1393
98 5
106.0 -4.77476
120.62 -6.12225
> SW_1
-30.3157 -55.7539
-30.3263 -55.8635
-30.3343 -55.9491
-30.3324 -56.0517
-30.3253 -56.1345
-30.3338 -56.2904
-30.3779 -56.4434
-30.721 -56.4492
-30.7271 -56.511
-30.7434 -56.5699
-30.7431 -56.8593
-30.469 -56.851
-30.38 -57.0937
-30.1292 -57.0954
-30.0692 -57.5995
-29.8517 -57.5979
-29.8442 -58.2619
-30.0069 -58.2719
-29.9509 -58.8052
-29.5634 -58.8167
-29.5547 -59.5138
-30.1075 -59.515
-30.0314 -59.937
-29.8812 -60.1736
-28.6771 -60.4587
-27.7048 -60.4673
-27.6967 -60.6171
-26.8895 -60.506
-26.3709 -60.191
-26.1388 -59.9733
-25.9959 -59.3858
-25.9007 -58.9209
-25.8194 -58.195
-25.9902 -57.4253
-26.4027 -57.1736
-26.8263 -56.7336
-27.2002 -56.492
-27.6205 -56.2096
-27.814 -56.1244
-28.14949 -55.9319
-28.4044 -55.7948
-28.6466 -55.7049
-29.4885 -55.7334
-30.3157 -55.7539
> WL_1
146.398 -8.10254
146.918 -8.41044
146.954 -8.59828
147.539 -8.88649
148.207 -9.21176
148.751 -9.56973
149.133 -9.35255
149.676 -9.80087
150.245 -9.94531
150.466 -9.68686
151.005 -9.68138
151.545 -9.67589
151.654 -9.76005
151.834 -9.76114
151.838 -9.90561
151.918 -9.93028
152.024 -9.94203
152.086 -9.944
152.214 -9.94533
152.223 -10.039
152.413 -10.0473
152.547 -10.056
152.651 -10.0777
152.849 -10.0881
152.855 -10.3844
153.174 -10.3981
153.362 -10.3981
153.552 -10.355
153.752 -10.3446
153.847 -10.3254
154.01 -10.3407
154.125 -10.3313
154.169 -10.323
154.219 -10.2792
154.218 -9.91264
154.379 -9.87219
154.596 -9.81056
154.719 -9.76305
154.849 -9.72297
154.856 -9.83902
154.951 -9.83485
155.07 -9.79486
155.172 -9.72993
155.172 -9.62138
155.291 -9.55615
155.347 -9.53242
155.436 -9.49296
155.473 -9.56795
155.577 -9.53069
155.599 -9.58072
155.708 -9.54838
155.797 -9.52648
155.813 -9.57154
155.908 -9.55456
155.979 -9.5481
155.989 -9.55797
156.086 -9.53838
156.066 -9.40524
156.124 -9.3814
156.101 -9.26847
156.258 -9.22502
156.35 -9.20553
156.428 -9.17875
156.39 -8.80938
156.361 -8.59844
156.331 -8.38495
156.296 -8.17405
156.047 -7.88376
155.812 -7.70595
155.454 -7.48875
155.262 -7.62863
154.872 -7.96237
154.481 -8.2962
154.087 -8.63265
153.697 -8.96649
153.255 -9.18615
153.237 -8.88951
153.17 -8.78265
153.108 -8.68401
152.959 -8.54419
152.685 -8.38779
152.411 -8.26014
152.062 -8.10364
151.68 -7.95532
151.307 -7.85219
150.917 -7.75724
150.555 -7.68698
150.173 -7.629
149.866 -7.61219
149.609 -7.62419
149.334 -7.66492
149.148 -7.66468
148.944 -7.60693
148.733 -7.47525
148.587 -7.39451
148.01 -7.31238
146.398 -8.10254
> YA_1
114.419 18.8261
114.926 19.3405
115.494 19.6873
116.319 19.8153
117.145 19.9395
117.504 20.3301
117.864 20.7199
118.045 21.4983
118.484 22.1067
118.958 22.0031
119.618 24.0
120.981 25.25
122.554 25.1649
123.182 24.8598
123.721 24.8985
123.755 25.0165
124.148 25.0702
124.705 25.1197
124.697 25.4751
125.159 25.5691
125.736 25.6437
125.663 25.927
126.065 26.1233
126.383 26.37
126.477 26.5403
126.82 26.8106
126.745 27.0057
126.885 27.1491
127.417 27.4855
127.347 27.6615
127.599 27.7896
128.049 28.0528
128.557 28.401
128.321 28.7079
128.687 29.0321
129.055 29.3554
128.646 29.8931
128.881 30.1042
128.848 30.387
129.032 30.5854
128.819 31.0245
129.059 31.2645
129.121 31.4094
129.442 31.7926
129.74511 33.20932
128.8576 33.60087
127.91788 33.8619
126.95206 34.09683
126.263 34.2521
125.521 33.5633
124.791 32.8701
124.072 32.1727
123.364 31.4713
122.78 31.5022
122.195 31.5305
121.611 31.5571
121.027 31.581
120.368 31.3919
119.711 31.1994
119.001 31.376
118.577 31.7763
118.15 32.1751
117.719 32.5725
117.284 32.9684
116.521 33.593
115.746 34.2128
114.96 34.8277
114.28 34.8426
113.599 34.8538
113.25 34.469
112.905 34.0833
112.274 33.4649
111.651 32.8434
111.633 32.2519
111.615 31.6603
111.209 31.2517
110.806 30.8418
109.88 30.5693
108.959 30.2903
108.043 30.0049
107.133 29.7132
106.262 29.2543
105.399 28.7898
105.17 28.3343
104.942 27.8784
105.182 27.1169
105.419 26.3549
105.72 25.7969
106.018 25.2383
106.578 24.6464
107.132 24.0524
